key,woeid,yahoo_name
4727326,2489644,Schertz
4727417,2489775,Schulenburg
4727544,2490082,Scottsville
4727571,2490175,Scurry
4727596,2490232,Seabrook
4727605,2490263,Seagoville
4727629,2490288,Sealy
4727651,2490413,Sebastian
4727756,2490592,Seguin
4727948,2491148,Seymour
4728328,2492459,Sherman
4728482,2492837,Shiner
4728653,2493568,Silsbee
4728826,2494102,Sinton
4729284,2495126,Smithville
4729386,2495313,Snook
4732801,2495696,Somerset
4732862,2495875,Sour Lake
4733042,2496376,South Houston
4733103,2496571,South Padre Island
4733313,2497078,Southlake
4733593,2497628,Splendora
4733624,2497763,Spring
4733940,2498477,Springtown
4734005,2498746,Stafford
4734041,2498843,Stamford
4734350,2499611,Stephenville
4734523,2500055,Stockdale
4734587,2500389,Stonewall
4734683,2500847,Strawn
4734688,2500869,Streetman
4734825,2501338,Sugar Land
4734909,2501528,Sulphur Springs
4735013,2502264,Sunnyvale
4735702,2504318,Taylor
4735964,2504724,Tenaha
4735966,2504662,Temple
4736028,2504901,Terrell
4736096,2505004,Texarkana
4736134,2505027,Texas City
4736388,2505161,The Colony
4736662,2505816,Thompsons
4736679,2505936,Thornton
4736681,2505894,Thorndale
4736721,2506091,Three Rivers
4736741,2506132,Throckmorton
4736889,2506332,Tilden
4736933,2506550,Timpson
4736963,2506626,Tioga
4737052,2506996,Tom Bean
4737094,2507018,Tomball
4737418,2507845,Trenton
4737501,2508004,Trinidad
4737506,2508030,Trinity
4737704,2508202,Troy
4738207,2509305,Tye
4738214,2509340,Tyler
4738574,2510072,Universal City
4738716,2510555,Utopia
4738721,2510571,Uvalde
4738850,2510980,Valley View
4738884,2511104,Van Alstyne
4738908,2511200,Van Vleck
4739052,2511666,Venus
4739078,2511825,Vernon
4739157,2512082,Victoria
4739226,2512155,Vidor
4739526,2512937,Waco
4739799,2513657,Waller
4740200,2514976,Waskom
4740328,2515570,Waxahachie
4740364,2515725,Weatherford
4740423,2515887,Webster
4740629,2516522,Weslaco
4740759,2516841,West Columbia
4740928,2517286,West Lake Hills
4741229,2518408,Weston
4741325,2518835,Wharton
4741501,2519413,White Oak
4741641,2519706,Whitehouse
4741677,2519801,Whitesboro
4741691,2519879,Whitewright
4741714,2519978,Whitney
4741752,2520100,Wichita Falls
4742170,2520972,Willis
4742380,2521316,Wills Point
4742503,2521628,Wimberley
4742620,2522179,Winnsboro
4742800,2522676,Wolfe City
4743057,2523651,Woodsboro
4743079,2523829,Woodville
4743105,2523857,Woodway
4743275,2524290,Wylie
4743432,2524767,Yoakum
4743575,2525198,Zapata
4743815,2351607,Abingdon
4744047,2352727,Alberta
4744091,2353019,Alexandria
4744247,2353889,Altavista
4744326,2354309,Amherst
4744468,2354866,Annandale
4744609,2355347,Appomattox
4744709,2355942,Arlington
4744870,2356503,Ashburn
4744905,2356619,Ashland
4744971,2356984,Atkins
4745753,2359867,Bassett
4745934,2360622,Bealeton
4746265,2361177,Bedford
4746456,2361829,Belle Haven
4746795,2363178,Berryville
4747418,2364017,Big Island
4747554,2364157,Big Stone Gap
4747839,2365057,Blackstone
4747845,2365044,Blacksburg
4747930,2365335,Bland
4748125,2365980,Bluefield
4748550,2367476,Bowling Green
4748607,2367601,Boyce
4748634,2367659,Boydton
4748646,2367761,Bracey
4748925,2369012,Bridgewater
4748980,2369213,Brightwood
4748993,2369337,Bristol
4749117,2369588,Broadway
4749193,2370016,Brookneal
4749523,2370985,Buchanan
4749652,2371157,Buckingham
4749715,2371410,Buena Vista
4749950,2371985,Burke
4750892,2374626,Cape Charles
4750926,2374770,Capron
4751342,2376320,Catlett
4751446,2376587,Cedar Bluff
4751839,2377671,Centreville
4751935,2378074,Chantilly
4752001,2378279,Charles City
4752027,2378479,Charlotte Court House
4752031,2378489,Charlottesville
4752052,2378566,Chase City
4752060,2378649,Chatham
4752186,2379200,Chesapeake
4752229,2379285,Chester
4752250,2379329,Chesterfield
4752449,2379758,Chilhowie
4752665,2380112,Christiansburg
4752916,2380632,Claremont
4752994,2380888,Clarksville
4753153,2381632,Clifton
4753218,2381836,Clintwood
4753233,2381930,Clover
4753268,2382009,Cloverdale
4753635,2383217,Collinsville
4753654,2383287,Colonial Beach
4753671,2383323,Colonial Heights
4754296,2386101,Courtland
4754358,2386267,Covington
4754686,2387239,Crewe
4754966,2388161,Culpeper
4754989,2388193,Cumberland
4755143,2388761,Dahlgren
4755173,2388900,Daleville
4755280,2389335,Danville
4755491,2389884,Dayton
4755652,2390503,Deerfield
4755727,2391081,Dendron
4755972,2392214,Dinwiddie
4756557,2393965,Dublin
4756598,2394110,Duffield
4756643,2394239,Dumfries
4756736,2394543,Dunn Loring
4757240,2397371,Edinburg
4757467,2398550,Elkton
4757673,2399542,Emporia
4757978,2401096,Exmore
4758023,2401348,Fairfax
4758102,2401366,Fairfax Station
4758390,2402144,Falls Church
4758495,2402510,Farmville
4758671,2403166,Ferrum
4758727,2403263,Fieldale
4758750,2403388,Fincastle
4759120,2403647,Fishersville
4759389,2404397,Flint Hill
4759446,2404667,Floyd
4759556,2405013,Forest
4759986,2406958,Franklin
4760059,2407171,Fredericksburg
4760232,2407863,Front Royal
4760363,2408352,Gainesville
4760376,2408401,Galax
4760574,2409174,Gasburg
4760593,2409237,Gate City
4760971,2410534,Glade Spring
4761054,2410706,Glen Allen
4761161,2411520,Gloucester
4761171,2411526,Gloucester Point
4761277,2411967,Goochland
4761471,2412300,Gordonsville
4761951,2413586,Great Falls
4762275,2414576,Greenville
4762356,2414932,Gretna
4762454,2415233,Grottoes
4762512,2415400,Grundy
4762755,2416269,Halifax
4762888,2416797,Hampden-Sydney
4762894,2416847,Hampton
4762979,2417125,Hanover
4763231,2418117,Harrisonburg
4763279,2418398,Hartwood
4763452,2419070,Haymarket
4763558,2419487,Heathsville
4763793,2420394,Herndon
4764127,2421574,Highland Springs
4764251,2422239,Hillsville
4764743,2423846,Honaker
4764826,2424317,Hopewell
4765054,2424652,Hot Springs
4766169,2427716,Irvington
4766204,2427886,Isle of Wight
4766554,2428675,Jarratt
4767229,2429919,Jonesville
4767509,2431400,Kenbridge
4767723,2432303,Kilmarnock
4767771,2432517,King George
4767789,2432532,King William
4767794,2432495,King and Queen Court House
4768513,2436073,Lancaster
4768900,2437312,Lawrenceville
4768972,2437665,Lebanon
4769125,2437920,Leesburg
4769339,2438834,Lexington
4770714,2442030,Lorton
4770766,2442298,Louisa
4770817,2442482,Lovettsville
4770827,2442502,Lovingston
4770995,2443109,Lunenburg
4771014,2443141,Luray
4771075,2443349,Lynchburg
4771235,2443943,Madison
4771401,2444625,Manassas
4771414,2444628,Manassas Park
4771643,2445771,Marion
4771701,2446105,Marshall
4771808,2446415,Martinsville
4771980,2446829,Mathews
4772354,2448240,McLean
4772566,2448882,Mechanicsville
4772735,2449675,Merrifield
4772904,2450293,Middleburg
4772927,2450402,Middletown
4772935,2450463,Midland
4772943,2450509,Midlothian
4773410,2451950,Mineral
4773690,2453278,Monterey
4773752,2453579,Montross
4775438,2457088,Narrows
4775465,2457226,Nassawadox
4775472,2457251,Nathalie
4775601,2457674,Nellysford
4775705,2458151,New Castle
4775859,2458721,New Market
4775912,2458918,New River
4775981,2459472,Newington
4776024,2459618,Newport News
4776181,2460243,Nokesville
4776222,2460389,Norfolk
4776585,2462204,Norton
4776970,2463809,Oakton
4777024,2464049,Occoquan
4777454,2465886,Orange
4777749,2467424,Paeonian Springs
4777824,2467841,Palmyra
4778312,2469688,Pearisburg
4778381,2470088,Pembroke
4778452,2470299,Pennington Gap
4778626,2470959,Petersburg
4779923,2475288,Poquoson
4779999,2475747,Portsmouth
4780220,2476177,Powhatan
4780370,2476685,Prince George
4780577,2477201,Pulaski
4780641,2477319,Purcellville
4780703,2477655,Quantico
4780837,2478084,Radford
4781484,2480095,Remington
4781530,2480318,Reston
4781627,2480680,Rich Creek
4781708,2480894,Richmond
4781711,2480864,Richlands
4782167,2482550,Roanoke
4782691,2483708,Rocky Mount
4782866,2484542,Rose Hill
4783020,2485143,Round Hill
4783160,2485623,Ruckersville
4783303,2486048,Rustburg
4784112,2487365,Salem
4784259,2487671,Saluda
4784275,2487662,Saltville
4784352,2488506,Sandston
4785167,2492003,Shawsville
4786274,2494985,Smithfield
4786522,2496013,South Boston
4786619,2496347,South Hill
4786946,2497703,Spotsylvania
4787117,2498296,Springfield
4787247,2498747,Stafford
4787296,2498877,Stanardsville
4787307,2498978,Stanley
4787440,2499333,Staunton
4787519,2499587,Stephens City
4787534,2499644,Sterling
4787974,2500718,Strasburg
4788051,2501043,Stuart
4788070,2501054,Stuarts Draft
4788158,2501256,Suffolk
4788431,2502687,Surry
4788444,2502719,Sussex
4788822,2504065,Tappahannock
4788966,2504464,Tazewell
4789226,2505428,The Plains
4790025,2507943,Triangle
4790176,2508162,Troutville
4790870,2510449,Urbanna
4791014,2511360,Vansant
4791102,2511881,Verona
4791136,2512080,Victoria
4791160,2512170,Vienna
4791237,2512546,Vinton
4791249,2512614,Virgilina
4791259,2512636,Virginia Beach
4791861,2513249,Wakefield
4792225,2514304,Warm Springs
4792255,2514450,Warrenton
4792273,2514501,Warsaw
4792494,2515514,Waverly
4792522,2515661,Waynesboro
4792599,2515849,Weber City
4792878,2517598,West Point
4793125,2518805,Weyers Cave
4793428,2519583,White Stone
4793846,2520842,Williamsburg
4794120,2521691,Winchester
4794457,2522903,Woodbridge
4794529,2523391,Woodlawn
4794641,2523746,Woodstock
4794837,2524410,Wytheville
4797041,2352929,Alderson
4797301,2354983,Ansted
4797880,2359130,Barboursville
4798258,2360940,Beaver
4798308,2361121,Beckley
4798559,2361795,Belle
4798697,2362952,Berkeley Springs
4798883,2363733,Beverly
4800041,2368525,Brenton
4800081,2368943,Bridgeport
4800316,2370671,Bruceton Mills
4800587,2371094,Buckhannon
4801156,2373711,Cameron
4801641,2376768,Cedar Grove
4801769,2377703,Ceredo
4801828,2378218,Chapmanville
4801850,2378287,Charles Town
4801859,2378317,Charleston
4802316,2380829,Clarksburg
4802333,2380982,Clay
4803183,2386603,Craigsville
4803451,2388143,Culloden
4803616,2389243,Daniels
4803685,2389644,Davis
4803885,2390790,Delbarton
4804563,2394280,Dunbar
4804927,2398185,Eleanor
4804951,2398312,Elizabeth
4805033,2398507,Elkins
4805404,2401584,Fairmont
4805665,2402458,Farmington
4805686,2402729,Fayetteville
4806346,2405582,Fort Ashby
4806504,2406947,Franklin
4806809,2409320,Gauley Bridge
4807116,2411355,Glenville
4807310,2412644,Grafton
4807389,2413176,Grantsville
4807507,2413743,Green Bank
4807557,2414009,Green Spring
4807976,2416689,Hamlin
4808234,2417880,Harpers Ferry
4808281,2418162,Harrisville
4808945,2422482,Hinton
4809537,2425834,Huntington
4809558,2426118,Hurricane
4809629,2426386,Iaeger
4809962,2427942,Itmann
4810818,2431604,Kenova
4810835,2431865,Kermit
4810884,2432078,Keyser
4811007,2432884,Kingwood
4812015,2438732,Lewisburg
4812867,2441112,Logan
4813774,2445947,Marlinton
4814674,2450267,Middlebourne
4815044,2451791,Milton
4815286,2453744,Moorefield
4815352,2454113,Morgantown
4815462,2454714,Moundsville
4815582,2455034,Mount Hope
4816520,2458733,New Martinsville
4816665,2460105,Nitro
4816993,2463041,Oak Hill
4817070,2464107,Oceana
4817641,2468579,Parkersburg
4817695,2468921,Parsons
4818024,2470992,Peterstown
4818030,2470957,Petersburg
4818347,2472727,Pineville
4818689,2474439,Poca
4818750,2474651,Point Pleasant
4819079,2476721,Princeton
4819121,2476981,Prosperity
4819307,2478231,Rainelle
4819389,2478723,Ranson
4819418,2478880,Ravenswood
4819599,2479803,Reedsville
4819768,2481011,Richwood
4820037,2481651,Ripley
4820597,2484297,Romney
4820608,2484320,Ronceverte
4820828,2485802,Rupert
4820938,2486582,St. Albans
4821087,2487067,St. Marys
4821800,23418307,Shady Spring
4821983,2492349,Shepherdstown
4822050,2492861,Shinnston
4822933,2497501,Spencer
4824027,2501667,Summersville
4824597,2505665,Thomas
4825185,2508641,Tunnelton
4825447,2509728,Union
4825976,2512174,Vienna
4826522,2514600,Washington
4826592,2515631,Wayne
4826648,2515911,Webster Springs
4826660,2516117,Welch
4826808,2517849,West Union
4826882,2518413,Weston
4827104,2519597,White Sulphur Springs
4827333,2520880,Williamson
4827351,2520918,Williamstown
4827506,2522044,Winfield
4828081,2398030,Elba
4828193,2492549,Sherwood
4828382,2406953,Franklin
4828384,2459668,Newton
4828677,2439844,Linn
4828707,2500721,Strasburg
4828718,2522264,Winston
4828883,2368475,Bremen
4828890,2379772,Chillicothe
4828923,2382261,Coalgate
4829206,2392084,Dilley
4829208,2391687,Devine
4829243,2513684,Wallis
4829274,2458614,New Kent
4829280,2426725,Independence
4829307,2360176,Bay City
4829341,2522445,Wise
4829449,2351492,Abbeville
4829588,2351983,Adamsville
4829614,2352018,Addison
4829762,2352532,Alabaster
4829791,2352743,Albertville
4829843,2352996,Alexander City
4829861,2353034,Alexandria
4830099,2354528,Andalusia
4830198,2354927,Anniston
4830455,2355386,Arab
4830668,2356941,Athens
4830684,2356576,Ashford
4830687,2356626,Ashland
4830707,2356769,Ashville
4830759,2357139,Atmore
4830768,2357156,Attalla
4830796,2357287,Auburn
4830894,2357949,Axis
4831068,2370768,Brunswick
4831842,2410503,Gladbrook
4831950,2512052,Victor
4831989,2386186,Coventry
4831990,2374503,Canton
4832038,2411113,Glendale Heights
4832074,2438252,Lena
4832090,2457798,Neponset
4832294,2480373,Revere
4832324,2514256,Wareham
4832342,2353080,Alfred
4832356,2363224,Berwick
4832366,2415500,Guilford
4832408,2424171,Hope
4832411,2389249,Danielson
4832458,2483423,Rockland
4832484,2509738,Union
4832554,2427258,Inkster
4832684,2397360,Edina
4832810,2486739,St. Edward
4832954,2492121,Shelby
4833098,2373746,Camillus
4833220,2480118,Remsen
4833272,2515594,Wayland
4833475,23417276,East Lyme
4833645,2396415,Eastford
4833664,2487087,St. Michael
4833760,2419162,Hayti
4833883,2398678,Ellington
4834157,2401429,Fairfield
4834837,2408446,Gales Ferry
4835461,2415223,Groton
4835696,2416821,Hampton
4835797,2418244,Hartford
4835969,2419532,Hebron
4836993,2429324,Jewett City
4837629,2437635,Lebanon
4837799,2440034,Litchfield
4838203,2444998,Mansfield Center
4838928,2453881,Moosup
4839141,2456789,Mystic
4839366,2458410,New Haven
4839416,2458689,New London
4839521,2459814,Niantic
4839697,2461051,North Grosvenor Dale
4839750,2461694,North Stonington
4839843,2462289,Norwich
4839995,2464922,Old Lyme
4840426,2469383,Pawcatuck
4840755,2473360,Plainfield
4840902,2474856,Pomfret
4841187,2477412,Putnam
4841217,2477883,Quinebaug
4842488,2487306,Salem
4842710,2489907,Scotland
4843215,2495667,Somers
4843350,2496927,South Windham
4843556,2498763,Stafford Springs
4843650,2499623,Sterling
4843735,2500453,Stonington
4843786,2500574,Storrs
4843971,2503586,Taftville
4844184,2505752,Thompson
4844273,2506948,Tolland
4844827,2511824,Vernon
4844893,2512804,Voluntown
4845261,2515458,Wauregan
4845823,2520953,Willimantic
4845898,2521770,Windham
4846073,2523751,Woodstock
4846317,2351740,Ackley
4846339,2351858,Adair
4846398,2352037,Adel
4846449,2352216,Afton
4846461,2352245,Agency
4846481,2352367,Ainsworth
4846499,2352489,Akron
4846519,2352718,Albert City
4846529,2352747,Albia
4846557,2352829,Alburnett
4846565,2352869,Alden
4846596,2352984,Alexander
4846602,2353113,Algona
4846652,2353251,Alleman
4846683,2353433,Allerton
4846691,2353481,Allison
4846729,2353810,Alta
4846757,2353985,Altoona
4846786,2354090,Amana
4846834,2354286,Ames
4846880,2354456,Anamosa
4846926,2354676,Andrew
4846948,2354822,Anita
4846960,2354828,Ankeny
4846996,2355016,Anthon
4847027,2355229,Aplington
4847086,2355511,Arcadia
4847139,2355903,Arlington
4847161,2356087,Armstrong
4847385,2357104,Atlantic
4847421,2357339,Audubon
4847460,2357439,Aurelia
4847498,2357808,Avoca
4847555,2358196,Badger
4847635,2358616,Baldwin
4847819,2359901,Batavia
4847849,2360139,Baxter
4848022,2361176,Bedford
4848106,2361865,Belle Plaine
4848124,2362030,Bellevue
4848144,2362206,Belmond
4848188,2362586,Bennett
4848294,2363061,Bernard
4848489,2363608,Bettendorf
4848767,2365204,Blairsburg
4848774,2365209,Blairstown
4848854,2365574,Bloomfield
4848965,2366231,Bode
4849013,2366588,Bonaparte
4849026,2366623,Bondurant
4849051,2366861,Boone
4849147,2367575,Boxholm
4849161,2367640,Boyden
4849272,2368406,Breda
4849380,2369407,Britt
4849448,2369965,Brooklyn
4849715,2371507,Buffalo Center
4849826,2372070,Burlington
4849892,2372374,Burt
4849922,2372543,Bussey
4850052,2373353,Callender
4850061,2373379,Calmar
4850204,2373494,Camanche
4850411,2375009,Carlisle
4850478,2375494,Carroll
4850514,2375588,Carson
4850531,2375664,Carter Lake
4850549,2375891,Cascade
4850564,2375924,Casey
4850615,2376058,Castana
4850699,2376670,Cedar Falls
4850751,2376926,Cedar Rapids
4850890,2377274,Center Junction
4850898,2377296,Center Point
4850998,2377563,Central City
4851140,2378258,Chariton
4851163,2378278,Charles City
4851191,2378529,Charter Oak
4851247,2378926,Cherokee
4851707,2380307,Churdan
4851752,2380644,Clarence
4851762,2380675,Clarinda
4851785,2380683,Clarion
4851846,2380892,Clarksville
4851935,2381172,Clear Lake
4852022,2381771,Clinton
4852165,2382586,Coggon
4852179,2382624,Coin
4852205,2382925,Colesburg
4852212,2382970,Colfax
4852250,2383086,College Springs
4852282,2383248,Colo
4852321,2383704,Columbus Junction
4852519,2384293,Conrad
4852589,2384590,Coon Rapids
4852640,2384900,Coralville
4852729,2385318,Correctionville
4852755,2385405,Corydon
4852832,2385746,Council Bluffs
4853048,2386963,Crescent
4853059,2387033,Cresco
4853078,2387127,Creston
4853215,2388197,Cumberland
4853222,2388250,Cumming
4853260,2388599,Cylinder
4853296,2388837,Dakota City
4853325,2389030,Dallas Center
4853392,2389316,Danville
4853423,2389559,Davenport
4853537,2390004,De Soto
4853551,2390027,De Witt
4853608,2390252,Decorah
4853722,2390810,Delhi
4853733,2390892,Delmar
4853757,2391099,Denison
4853799,2391266,Denver
4853828,2391446,Des Moines
4853908,2391804,Dexter
4853916,2391837,Diagonal
4853950,2391954,Dickens
4854158,2392056,Dike
4854201,2392887,Donnellson
4854329,2393491,Dows
4854529,2394000,Dubuque
4854596,2394244,Dumont
4854634,2394451,Dunkerton
4854644,2394489,Dunlap
4854674,2394684,Durant
4854711,2394935,Dyersville
4854718,2394966,Dysart
4854745,2395034,Eagle Grove
4854792,2395196,Earlham
4854803,2395199,Earling
4855106,2397260,Edgewood
4855167,2396954,Eddyville
4855218,2398128,Eldora
4855248,2398166,Eldridge
4855264,2398237,Elgin
4855309,2398410,Elk Horn
4855341,2398454,Elkader
4855423,2398837,Ellsworth
4855521,2399252,Ely
4855544,2399353,Emerson
4855595,2399465,Emmetsburg
4855679,2399976,Epworth
4855709,2400362,Estherville
4855730,2400268,Essex
4855862,2400951,Everly
4855951,2401263,Fairbank
4855967,2401422,Fairfield
4856296,2402320,Farley
4856444,2402545,Farragut
4856468,2402689,Fayette
4856528,2402926,Fenton
4856536,2402990,Ferguson
4857406,2405055,Forest City
4857486,2405667,Fort Dodge
4857507,2405825,Fort Madison
4857727,2407160,Fredericksburg
4857795,2407391,Fremont
4858103,2409007,Garnavillo
4858117,2409016,Garner
4858152,2409133,Garwin
4858239,2409578,George
4858343,2410111,Gilbert
4858381,2410317,Gilman
4858479,2411423,Glenwood
4858498,2411467,Glidden
4858555,2411846,Goldfield
4858625,2412208,Goose Lake
4858687,2412532,Gowrie
4858832,2412621,Graettinger
4858876,2412806,Grand Junction
4858888,2412827,Grand Mound
4858952,2413018,Granger
4859050,2413193,Granville
4859211,2414246,Greene
4859329,2415077,Grimes
4859343,2415121,Grinnell
4859365,2415144,Griswold
4859430,2415402,Grundy Center
4859491,2415774,Guthrie Center
4859514,2415781,Guttenberg
4859603,2416522,Hamburg
4859658,2416841,Hampton
4859802,2417604,Harlan
4859950,2418321,Hartley
4859973,2418395,Hartwick
